timestamp,actual_x,actual_y,estimated_x,estimated_y,ap0_angle,ap1_angle
-50.0,,,,,
0.0,0.5027,0.1000,0.5167,0.1125,
50.0,0.5056,0.1013,0.5167,0.1125,
100.0,0.5077,0.1015,0.5167,0.1125,
150.0,0.5085,0.1011,0.5167,0.1125,
200.0,0.5100,0.1008,0.5191,0.1107,
250.0,0.5126,0.0994,0.5191,0.1107,
300.0,0.5155,0.0988,0.5202,0.1099,
350.0,0.5174,0.1002,0.5202,0.1099,
400.0,0.5186,0.1000,0.5211,0.1092,
450.0,0.5208,0.0998,0.5211,0.1092,
500.0,0.5224,0.1009,0.5235,0.1074,
550.0,0.5253,0.1017,0.5235,0.1074,
600.0,0.5276,0.1015,0.5254,0.1059,
650.0,0.5304,0.1017,0.5254,0.1059,
700.0,0.5320,0.1019,0.5270,0.1048,
750.0,0.5341,0.1022,0.5270,0.1048,
800.0,0.5356,0.1025,0.5282,0.1038,
850.0,0.5385,0.1027,0.5282,0.1038,
900.0,0.5397,0.1032,0.5293,0.1031,
950.0,0.5407,0.1029,0.5293,0.1031,
1000.0,0.5427,0.1031,0.5301,0.1025,
1050.0,0.5429,0.1023,0.5301,0.1025,
1100.0,0.5445,0.1039,0.5307,0.1020,
1150.0,0.5464,0.1042,0.5307,0.1020,
1200.0,0.5472,0.1048,0.5312,0.1016,
1250.0,0.5492,0.1056,0.5312,0.1016,
1300.0,0.5503,0.1066,0.5317,0.1013,
1350.0,0.5513,0.1074,0.5344,0.1033,
1400.0,0.5527,0.1079,0.5367,0.1016,
1450.0,0.5552,0.1072,0.5389,0.1033,
1500.0,0.5570,0.1068,0.5408,0.1019,
1550.0,0.5587,0.1068,0.5427,0.1032,
1600.0,0.5601,0.1072,0.5442,0.1020,
1650.0,0.5606,0.1076,0.5457,0.1031,
1700.0,0.5628,0.1073,0.5470,0.1021,
1750.0,0.5638,0.1083,0.5482,0.1029,
1800.0,0.5660,0.1091,0.5492,0.1022,
1850.0,0.5685,0.1088,0.5502,0.1029,
1900.0,0.5710,0.1079,0.5510,0.1022,
1950.0,0.5732,0.1080,0.5518,0.1028,
2000.0,0.5762,0.1074,0.5525,0.1023,
2050.0,0.5776,0.1077,0.5531,0.1027,
2100.0,0.5793,0.1079,0.5562,0.1005,
2150.0,0.5808,0.1078,0.5567,0.1008,
2200.0,0.5831,0.1077,0.5592,0.0990,
2250.0,0.5843,0.1078,0.5597,0.0993,
2300.0,0.5859,0.1076,0.5617,0.0978,
2350.0,0.5869,0.1077,0.5621,0.0980,
2400.0,0.5888,0.1073,0.5637,0.0968,
2450.0,0.5911,0.1077,0.5640,0.0970,
2500.0,0.5933,0.1095,0.5653,0.0960,
2550.0,0.5958,0.1090,0.5655,0.0962,
2600.0,0.5968,0.1102,0.5666,0.0954,
2650.0,0.5991,0.1097,0.5668,0.0955,
2700.0,0.6011,0.1100,0.5677,0.0949,
2750.0,0.6031,0.1094,0.5743,0.0987,
2800.0,0.6051,0.1107,0.5750,0.0981,
2850.0,0.6056,0.1116,0.5804,0.1012,
2900.0,0.6080,0.1119,0.5810,0.1007,
2950.0,0.6097,0.1127,0.5854,0.1032,
3000.0,0.6126,0.1121,0.5859,0.1028,
3050.0,0.6133,0.1123,0.5894,0.1048,
3100.0,0.6153,0.1135,0.5898,0.1045,
3150.0,0.6177,0.1142,0.5927,0.1061,
3200.0,0.6188,0.1145,0.5930,0.1058,
3250.0,0.6219,0.1145,0.5953,0.1071,
3300.0,0.6246,0.1152,0.5956,0.1069,
3350.0,0.6264,0.1162,0.5974,0.1079,
3400.0,0.6280,0.1165,0.5977,0.1078,
3450.0,0.6308,0.1162,0.5991,0.1086,
3500.0,0.6325,0.1178,0.5993,0.1084,
3550.0,0.6348,0.1190,0.6005,0.1091,
3600.0,0.6381,0.1197,0.6006,0.1090,
3650.0,0.6400,0.1201,0.6016,0.1095,
3700.0,0.6419,0.1205,0.6017,0.1094,
3750.0,0.6440,0.1205,0.6025,0.1098,
3800.0,0.6453,0.1209,0.6091,0.1055,
3850.0,0.6476,0.1201,0.6098,0.1058,
3900.0,0.6497,0.1207,0.6153,0.1023,
3950.0,0.6516,0.1211,0.6268,0.1077,
4000.0,0.6531,0.1214,0.6317,0.1047,
4050.0,0.6560,0.1229,0.6413,0.1090,
4100.0,0.6567,0.1231,0.6455,0.1065,
4150.0,0.6579,0.1224,0.6535,0.1099,
4200.0,0.6594,0.1225,0.6571,0.1078,
4250.0,0.6619,0.1221,0.6637,0.1106,
4300.0,0.6631,0.1217,0.6667,0.1088,
4350.0,0.6650,0.1222,0.6722,0.1110,
4400.0,0.6681,0.1226,0.6747,0.1095,
4450.0,0.6700,0.1228,0.6791,0.1113,
4500.0,0.6726,0.1234,0.6812,0.1101,
4550.0,0.6750,0.1232,0.6848,0.1115,
4600.0,0.6768,0.1229,0.6866,0.1105,
4650.0,0.6791,0.1229,0.6895,0.1117,
4700.0,0.6804,0.1228,0.6909,0.1109,
4750.0,0.6818,0.1234,0.6933,0.1118,
4800.0,0.6828,0.1241,0.6944,0.1111,
4850.0,0.6816,0.1238,0.6963,0.1119,
4900,0.6799,0.1245,,,
4950,0.6782,0.1243,,,
